$id,newPrice,serviceApplication,serviceTask
96a77111-5fce-48f0-b95b-74d17b0b0faf,140.97,d826dc1a-5c10-45e3-bb53-21b2be89cbb8,0fd56689-5d1e-470d-94e2-bc323acc5aa3
2f3d90c7-6f93-4b50-be26-21c532b98de7,155.95,d826dc1a-5c10-45e3-bb53-21b2be89cbb8,e5ba8a4b-94c0-4e2c-bea5-bde560a39f42
6fdeb9f8-116f-402d-8aff-7bbf5f6d1ebb,223.54,0eb27e29-5b28-499d-8d40-fbd71b00d850,9659a5c9-95ad-4c23-8b82-586f683e4959
22625922-b32d-4625-b714-17951a03a927,123.7,0eb27e29-5b28-499d-8d40-fbd71b00d850,3efc8aee-99a9-4c85-8e0a-99e4a30abfdf
54ba26bd-cc87-43ef-a0e6-0f1026bdfad8,137.1,5fb0e41e-280c-490c-b42d-f31ed7847cf6,3efc8aee-99a9-4c85-8e0a-99e4a30abfdf
dde1c479-96f2-4b69-a777-134168d3673b,225.05,5fb0e41e-280c-490c-b42d-f31ed7847cf6,9659a5c9-95ad-4c23-8b82-586f683e4959
96d90fc0-2d85-4d11-be7d-69c1cbee3d8c,176.38,b2e01c0a-8490-47f1-b861-78d3859f56fe,2b76fc75-77ca-4e05-a1c7-4f65d1dceccf
a9aa70c1-08a7-4ea0-84a6-ef20cdd25ecb,76.67,883c748c-fcf8-431f-b500-3522bd635076,1b232656-beaf-4c63-bc0a-f6241f649bde
c0a0d170-4837-484d-a201-55f6cb18e527,70.3,883c748c-fcf8-431f-b500-3522bd635076,ce9c2e56-87e1-4541-af0d-6c809c93ae9d
39759abd-a02a-4d35-a361-cf7489db19b5,213.02,883c748c-fcf8-431f-b500-3522bd635076,2b76fc75-77ca-4e05-a1c7-4f65d1dceccf
36d4ac03-ff0d-4682-b59f-8253c08c0b50,68.24,f13b0c0b-92f3-4247-8596-f633f1673fb8,e9819b2c-cf99-4c88-885e-a7bd4f59c52c
d6f14845-6cb7-4c5e-80dd-d78efcee12e0,68.57,4623d9b6-3e46-4adf-9b20-b21c34988f33,e9819b2c-cf99-4c88-885e-a7bd4f59c52c
344d3fd5-a1cc-4519-9b14-55d38459b846,170.37,4623d9b6-3e46-4adf-9b20-b21c34988f33,a828ffe7-beee-477d-9353-f2959c85e130
707e8f1f-93e0-4b2a-9c7b-a9976a0a85a6,160.08,7fe3a75b-c31a-4c13-80d0-c460492d9d08,41f1c953-4330-4d84-a3b6-a997a0bf3954
13165e9c-0aa7-4268-b431-21958cbe65c6,143.7,7fe3a75b-c31a-4c13-80d0-c460492d9d08,770caa48-a30c-4d89-9f59-d800b649ac74
19dd6031-1cf5-4f65-ad39-ce634283477e,173.97,dad817f4-81f5-4eb2-8f71-b4d9b2657865,41f1c953-4330-4d84-a3b6-a997a0bf3954
391b8e4b-17fc-4821-9368-19b6ee3cc32f,145.33,dad817f4-81f5-4eb2-8f71-b4d9b2657865,770caa48-a30c-4d89-9f59-d800b649ac74
12daaeeb-f4da-4ce6-a962-47e036a6f0fb,117.41,71e2aff9-2d8f-4b5d-89f0-be0b2cf23c4f,978a6ba1-ad49-49c8-b125-66f9c7f797c2
da20025e-5be7-4698-b118-8f14c22c2a39,214.82,10b697e3-a649-4020-84e7-ac9515b1bb69,51b7a604-966d-4071-a06b-ee3197ef1821
9c7309b3-4128-4829-af83-b2e8620b3426,160.74,15f901f9-e614-48e0-84a2-30c68254ae3d,b3f1ed20-0f4d-4b00-88d3-cddb3fb30217
70c222b3-9197-47a0-b654-e899b98fe25f,82.12,1eba0c9a-6c09-4585-81c6-4ba04f2dd857,25ff529e-3a1c-4d81-b251-1095687de521
5ba8cde4-84ea-4472-9904-35f05eb2f560,142.32,1eba0c9a-6c09-4585-81c6-4ba04f2dd857,b3f1ed20-0f4d-4b00-88d3-cddb3fb30217
bf267ba7-a07a-44c8-9e9a-a72b52ddf912,101.99,a168d9a7-1360-4b88-9501-27d97229d70d,fbcb9149-d332-43fd-b40e-da230cb7215d
7d2cc0e6-c2ed-4570-8836-36f8d2b9a76b,141.76,a168d9a7-1360-4b88-9501-27d97229d70d,a942d60c-2315-4542-b142-adcce4b6f670
05afb031-6d09-4103-b190-b386e3079fa2,167.22,ba666496-fc0e-41eb-8512-d6ed6a7f917c,a942d60c-2315-4542-b142-adcce4b6f670
027da501-7b62-447c-bfde-d3ff744b4b08,136.27,e5686021-684c-4c8c-94dd-de7e4014a9bd,89f8e4c1-b77b-45a2-8ca8-6c23ee9c34a5
7dccbc91-8b3c-46aa-8ef8-32b71ec279a1,117.14,e5686021-684c-4c8c-94dd-de7e4014a9bd,98fa672a-5dd5-48ec-825a-5f8713b5aa92
aed5ecdf-dd2c-4e8b-9c8e-acc5239378db,154.86,f6ddc0b5-715e-4654-ba5d-b3963d260a78,89f8e4c1-b77b-45a2-8ca8-6c23ee9c34a5
41401f68-87cc-49e9-a83e-a0c879ed5c4d,223.45,fb4e9ff5-7030-4447-91e7-4982a3d1cc25,d8ea0361-6db9-48f4-8cc7-047b4ad325f1
83317825-1d3a-4d2f-804c-d8e470e1c822,142.81,26c44d61-1af0-443b-8266-d8b678aa1c94,45f493ae-eae7-4f84-b3c5-27e054ab6f90
7290c7f1-af60-43e2-9865-860906ada086,265.47,26c44d61-1af0-443b-8266-d8b678aa1c94,d8ea0361-6db9-48f4-8cc7-047b4ad325f1
6f623795-9d01-464b-9322-9888bbd9b6a4,121.49,352aecb1-21dc-419c-ab24-6cf4eff26305,9d603d7a-18ee-4c68-879f-ebda7eba580e
a359a251-de80-48a4-91f0-a8d96b1d9a9d,118.18,d18e1a97-13ed-42e6-9930-58847821fe8a,9d603d7a-18ee-4c68-879f-ebda7eba580e
4c0625fe-d4dc-47d5-b767-b41eb33c8d93,179.22,8f6e0255-c12b-45eb-8099-33ff8e176bd9,c76e3164-9987-449e-8be8-2a593a41ef12
6ef9a1ec-d03c-4f26-a5eb-48e1707da94e,173.28,3bf579da-ef54-485b-bb2e-2c6cccc975bc,c76e3164-9987-449e-8be8-2a593a41ef12
2998fbc7-8866-43c4-82c0-560645994551,263.85,5f33b41a-b3ad-4096-9d5d-6bad6eae42f9,e3428ee0-a5b0-4556-af3b-61d6f422232b
9499e1d6-ec9e-4001-b7e8-23d197653c08,151.23,5f33b41a-b3ad-4096-9d5d-6bad6eae42f9,82bc7fce-2277-40f3-8be6-30e720c16008
a332625d-f7bb-4303-bdb5-982e05195ce3,133.61,245f868f-5778-4eef-b31c-9f829eeb35b0,82bc7fce-2277-40f3-8be6-30e720c16008
50b697eb-a7ca-4e8c-a0e3-63ba15a20674,100.86,245f868f-5778-4eef-b31c-9f829eeb35b0,c574b0b1-30d9-47fb-b2f6-8787d7efa7a6
feb5eefe-4990-4b7e-892d-1f6bfed82582,53.82,43fdfc74-f637-41eb-a0a6-33246f6c57c3,ebee15e5-a799-4a28-8695-d59a5d0b30a1
b75ed06a-2f7a-4443-80ef-309d9829ba8c,69.69,7cb65d01-6523-400f-8af8-89df861d7497,a4aca3fb-ed2c-4320-b546-1fda46d18c01
dfcdd2cd-2ce7-4ca8-a40e-b0f2e52a8d9f,53.52,7cb65d01-6523-400f-8af8-89df861d7497,ebee15e5-a799-4a28-8695-d59a5d0b30a1
b26156d2-ec61-47bc-9cc1-aaa5bb397b84,161.0,fafa02b4-245b-4b3a-9b15-ba034fb3bbca,e907ab04-6f1f-49b8-aa5c-9999f2c48880
ea604816-5d3b-4ce4-9c48-bfbd4e121348,128.34,2a517e10-3e9d-45c9-9352-caccbf83ad1b,8b906ff4-6ec5-4a1a-9432-ef889729e23b
39d72ab0-26d4-4269-bf5b-ca0f4325acec,257.37,88bd10d9-0dab-4d31-ae0d-8b609139f528,310dc3c1-e419-4211-ad94-b6725cd9779a
d41972cf-84a1-43f0-b21b-6765cce83430,128.94,88bd10d9-0dab-4d31-ae0d-8b609139f528,ebeb31f4-a0c2-4681-b44c-f3e72b39919e
b817059a-2d1f-4f7e-9976-c97e3350b33a,257.51,360bea89-c758-4f1b-8c55-60c93e0c84df,310dc3c1-e419-4211-ad94-b6725cd9779a
daa65279-2af6-444d-af74-1e9adfb8aae5,131.61,360bea89-c758-4f1b-8c55-60c93e0c84df,ebeb31f4-a0c2-4681-b44c-f3e72b39919e
21956c38-e1b4-4f84-8fa6-799076682377,142.83,360bea89-c758-4f1b-8c55-60c93e0c84df,69d85086-8d44-4bf7-b4f9-9d77450cc2a1
7bc16a97-05ca-4ba2-992e-63d01c83f16a,108.26,aa8dbe26-9592-4459-b260-bc88d49815ab,2fcf3677-c186-4c25-bef4-5df005e49eec
ee989888-f9fd-4aae-b89b-22ecea981bab,105.35,aa8dbe26-9592-4459-b260-bc88d49815ab,6c18933c-9bb8-4a1e-bc16-b6dec9eb4d3f
d7efb285-0fd5-4f92-859f-f28d28999dc4,52.8,aa8dbe26-9592-4459-b260-bc88d49815ab,74a0b3b2-a3b7-493f-9867-6ded212e152d
8cda5684-97d3-4be1-b3d7-c7c95d81a838,62.12,82b5c3b6-d9aa-4164-b0b2-c0bdea1906a3,74a0b3b2-a3b7-493f-9867-6ded212e152d
5c718f6f-4902-4a3e-b885-f0aec301c39b,198.51,91746684-e9cb-4c7f-999e-24a6d6189554,4a003a51-5a8c-4981-ae26-c5fc42a88af7
c1392277-506d-48a2-b09a-0cfcb8abb190,188.73,91746684-e9cb-4c7f-999e-24a6d6189554,3db2fb37-7788-478f-b6aa-7f1dc6b8dab5
6dcb474b-33b0-405d-967d-55a2c139ae41,197.85,91746684-e9cb-4c7f-999e-24a6d6189554,ad7d87f6-c9b6-4fce-acc5-b3df74197aab
22d397e8-bee7-492a-9d55-bae24cf04383,239.67,89a4a456-55e5-4d5d-b553-712c18645c00,3db2fb37-7788-478f-b6aa-7f1dc6b8dab5
1a90fd47-2649-4dca-b951-5bd99ebdea1d,79.05,9cb58bdd-effa-4ab9-b765-48407bb76cd5,ac110407-5ddf-40d6-a953-8d8cf5bd0bbc
dd17cff1-4335-4318-8ca9-62b7cab212b6,88.82,42c7f65f-ea80-4028-9bc2-04af3096a733,c5649088-c9ee-4a72-8c66-e39b13a0c44c
ae7cbe3a-7c34-485d-b1a3-d3a401cbcf12,55.57,c887aa13-05b8-45cd-8b89-5436e588106c,1f48a0fb-979c-4b3b-b955-ab87413d8f53
fa0e68c2-85e2-43c8-81b1-3b701932b7bc,215.52,c887aa13-05b8-45cd-8b89-5436e588106c,3122f26d-3f44-423f-9e64-2ff71a449f06
2f5f7720-fe6a-454b-8c15-2fdff987573e,58.98,e154a9da-18cb-4943-b41c-f5ce9a529767,1f48a0fb-979c-4b3b-b955-ab87413d8f53
aa302852-f925-434c-be2d-2cd449bfa8ed,216.36,e154a9da-18cb-4943-b41c-f5ce9a529767,3122f26d-3f44-423f-9e64-2ff71a449f06
976c1855-8fe7-45d4-b304-1d0379d0e7e4,168.06,6db97ff5-ccff-47fa-a557-61595253839f,a5fa0d0e-9357-44f4-84c2-08b913b60b5c
c518865b-9718-4a69-9228-e9713a4a06c6,162.92,befc4060-eb0e-4ba0-8837-abce910ccb2b,a5fa0d0e-9357-44f4-84c2-08b913b60b5c
08523274-fdbb-41f0-86bd-1ec3d99f0d51,189.89,befc4060-eb0e-4ba0-8837-abce910ccb2b,0db528d0-8719-4236-9b02-9491e628c031
1021be2e-7324-4485-9a9c-e1f170a14e87,255.97,3050d0b5-c6e2-4a57-a3d1-6d2e38440e36,be332ad4-a214-4cea-a826-fc926eb5a3a3
7768e650-768f-4637-8baa-211f71d33e57,130.17,eca356e3-cd51-47db-ab0c-a3fb98ac48dd,0cc1064e-183f-4f8c-bf4d-a5e7505be7a0
a46064b2-0cf7-40b6-81b3-7e34725fa779,220.07,eca356e3-cd51-47db-ab0c-a3fb98ac48dd,be332ad4-a214-4cea-a826-fc926eb5a3a3
6ad102c0-45be-4db8-87bf-f3b52dc2949b,107.48,eca356e3-cd51-47db-ab0c-a3fb98ac48dd,7624a473-97f4-48bd-8ac4-f36bd300e963
4bd2aa28-1c55-45c8-8f7e-b49ef54cb5e0,91.18,d5037459-22a6-4422-b433-c46b49a54a38,909aefb3-1b19-4e21-9798-cfd98232fe6a
e7949750-7022-4066-8def-f96f58205704,173.51,d5037459-22a6-4422-b433-c46b49a54a38,7ae4c7cc-bf59-44ec-8319-3c2db24f34c3
293dabb7-f37e-47f5-8f43-0db5ee8ed49f,119.81,dfe6728c-150b-4bd5-859b-9c191f1a7262,909aefb3-1b19-4e21-9798-cfd98232fe6a
2d96d54f-f26f-4940-9e9f-100b7ead45c2,162.82,dfe6728c-150b-4bd5-859b-9c191f1a7262,435cc69b-a9af-41c6-96af-e872892e4252
e949472a-fce1-4370-beba-91687c71682a,223.45,dfe6728c-150b-4bd5-859b-9c191f1a7262,7ae4c7cc-bf59-44ec-8319-3c2db24f34c3
ad227b24-8e41-4cfa-beed-660af4ac9e86,178.94,e983d2da-cfe2-433c-89cd-8f20fcbf271a,fe81b13f-201a-48bc-9d49-fc684ace2844
a5c5f524-f08f-49c3-910f-3b1d12c5e568,262.06,e983d2da-cfe2-433c-89cd-8f20fcbf271a,a3f49d81-b19c-4118-82f8-c6c2ea885cd0
7f25aae8-74ac-4816-b5dd-4aa5d81dde2c,49.2,9e7f0e40-0faa-4aff-aace-630799524df0,b4eb856d-ec7f-4794-878f-cebff9e8396e
28512b82-ec32-4f4e-aca7-6798500d7404,196.0,9e7f0e40-0faa-4aff-aace-630799524df0,a3f49d81-b19c-4118-82f8-c6c2ea885cd0
b81d1d40-e8ef-457d-8b93-b3fe91247b78,290.11,ac61a605-2935-49aa-bc3b-5f76945a64a7,275d1d83-6925-4d1b-bd86-f07e58e1f2b8
fbb638cd-d537-4c71-8004-b805d71f7dc0,241.89,186082ed-b267-40c0-819e-810d8ee68c14,275d1d83-6925-4d1b-bd86-f07e58e1f2b8
9d740c65-9fa8-4860-a315-7ac13efa75c8,266.91,186082ed-b267-40c0-819e-810d8ee68c14,a1b0ca20-829f-4d95-bcb1-40e931fd2fe0
c98f0aed-ad9b-4e6c-8722-ea0bb6674e43,224.16,9934f31c-c644-4e02-85a5-54b17b7879dd,748f118a-8fdf-4c33-b137-0da022c2f096
34a3392f-9b4a-46f4-8347-cd03d94c909e,51.66,d45a4741-a279-4e73-835a-33a3ad368a9c,c1b4e497-3858-47ea-9e52-bb77ab22eb1d
6914e242-4392-4fe6-aa62-bf4df1b1abc2,213.58,d45a4741-a279-4e73-835a-33a3ad368a9c,324a6673-6c02-4390-8836-06ef1d0ed74b
c469589d-1664-4336-a698-6d0c11d73785,127.9,c7fa25c8-909b-4c1f-a193-ab522eeb76a8,17977ca3-09a5-466b-be11-20c530ef26de
6bdfb3b7-4d8b-44d5-93b1-f5d4988fe844,141.26,c7fa25c8-909b-4c1f-a193-ab522eeb76a8,950bfe2e-b851-4cd5-9824-dad54fde3701
c76b94a3-1d83-4404-abc5-81c9e3b69667,124.3,151fa1a0-3d6c-4c6d-9b66-06faec6e9f6c,950bfe2e-b851-4cd5-9824-dad54fde3701
5250e82c-953f-49e9-90cd-3cb1343a65a7,57.64,cce9c199-b8da-436b-b360-415f6d5e34db,c4eacd7c-d8de-432a-817c-6ad8db9fe12f
32b04b2a-b9a0-4f18-a773-e29502e7d2c3,222.45,ef2edb9d-a640-4e51-8bbf-b2574b605def,c00cf2cd-4581-4134-af2d-42e27c0e0f8e
4709114d-a68c-42b8-a7de-a486ddd7eb1c,36.89,5a4893cb-5257-4900-a75c-3a61994ff7bd,afe2f7cb-af66-4c47-9cf5-e4031679ab02
7419ad1e-c4c0-419e-8cb7-fbb284963bfc,115.68,5a4893cb-5257-4900-a75c-3a61994ff7bd,e1257dc8-f49e-4b3d-bb0f-56135734d03c
a57f73d7-ff8d-42e5-97a0-817c2b0f385b,130.09,5a4893cb-5257-4900-a75c-3a61994ff7bd,540a274a-8322-4e5e-90e0-9c6b2c94f787
db3ca7b6-17a8-48ab-98bd-f90398e52eb6,158.73,46cae45d-e724-4979-a9a8-f607e8f0c18c,540a274a-8322-4e5e-90e0-9c6b2c94f787
4dc62b5d-64e2-482b-8f91-2dd8c70fe16e,106.04,46cae45d-e724-4979-a9a8-f607e8f0c18c,e1257dc8-f49e-4b3d-bb0f-56135734d03c
84152d8e-c425-48bb-b84a-3ca8b6ffe1fb,37.39,46cae45d-e724-4979-a9a8-f607e8f0c18c,afe2f7cb-af66-4c47-9cf5-e4031679ab02
6e68617a-4ad6-40c6-a241-3bcee5183e20,36.05,17ef5a45-87b3-4b27-97ca-3ddfa7c9b83e,4d881ad4-ad50-4e8c-b2b0-c7adac82c642
1d158e59-c16f-47c1-98ad-16620851cef9,183.27,c937d612-7841-41f9-aa6e-a5fbd4b4b032,42720320-5491-4fe2-8202-7baabb4ea27c
4cd02aab-9b54-4db6-86b9-f2e8dcc385ce,181.31,f8ca7132-b157-4b30-93bf-b1b837853474,f7d24548-4105-4731-a874-b4b47de7a44d
e57e1bc3-05a4-431b-85bc-ad90200405aa,69.65,f8ca7132-b157-4b30-93bf-b1b837853474,0158d8fe-bc22-4329-9114-9b8e288ec7ec
b42b572c-8af1-4b04-a30a-dd866891038f,204.37,f8ca7132-b157-4b30-93bf-b1b837853474,78927e90-c762-40fe-9387-8fbdd7623e08
091f8d10-bb95-4b4f-b028-76453a00d1a0,62.67,096c69e7-2bf1-4b41-a3d5-0af5e7555b06,0158d8fe-bc22-4329-9114-9b8e288ec7ec
59a42eb6-6b1f-4142-ba18-a788b12c7092,168.97,096c69e7-2bf1-4b41-a3d5-0af5e7555b06,78927e90-c762-40fe-9387-8fbdd7623e08
32c782f9-d862-4db2-8177-f300f5543932,66.0,eb35bbca-3f78-4158-b441-5c75fbe9d35e,40f999d0-aa7e-4bf7-9624-92995bf7cdba
f8e00995-401e-4dc3-87b4-1f40cf7cfb0c,113.08,48bae37b-09b5-49fa-bea1-491e44a0ba79,5252de7a-e9be-4029-9080-479e4814fbb3
f28e269a-171d-4a3b-9b2e-6f9a05f53229,94.83,78c1749b-ba6c-40d1-9e87-5aa800827e14,c6dcd9a4-0641-4157-af50-274e9d42d448
72e4df8b-337c-4882-b8e4-05cf63941a3a,116.24,84a83538-fd4c-4643-8063-08fa841b6776,c6dcd9a4-0641-4157-af50-274e9d42d448
fd3ba428-d895-4b41-8c25-2dd99e5b3506,148.47,84a83538-fd4c-4643-8063-08fa841b6776,b70b99c3-5818-4145-a2a8-ded8b0380891
f7685d3e-5c81-4138-8f63-011491500528,217.84,84a83538-fd4c-4643-8063-08fa841b6776,edd55e70-faa7-4efd-a607-beed0b3aa8f7
0fb3fcc8-c521-4f9a-b1d3-d854b3ed2a20,68.46,da84294f-576d-4aa4-8421-63ff2a864454,17f2f3fb-ade5-498c-bdec-ad61b1132b89
f08523e4-2710-451d-aeef-6310cac18c2a,180.04,ac921fd7-783a-4a3c-80ba-5a350533b8c6,b527362c-0f25-4dd9-9129-f8ced824aefb
f7212f10-7df3-487b-967f-c13eb759ff30,97.11,ac921fd7-783a-4a3c-80ba-5a350533b8c6,17f2f3fb-ade5-498c-bdec-ad61b1132b89
c0d35825-8d58-4a4d-8a1b-735a8a9d6927,41.6,626100f4-7000-4012-ab88-d28a802a79ed,f54f06f0-2014-4ab4-84fb-40074a9449a6
e3d7f45a-9326-42df-8509-89d730ff123a,82.12,626100f4-7000-4012-ab88-d28a802a79ed,6a51aaac-42f3-4294-9731-3709cbf6c282
91f2b5ea-72fa-4009-8785-f73483c38f98,70.05,568a20fa-ea5d-4815-9bc9-e73e57d43b3b,6a51aaac-42f3-4294-9731-3709cbf6c282
50b022f4-9892-4e6a-aeac-20615493e79f,51.76,568a20fa-ea5d-4815-9bc9-e73e57d43b3b,f54f06f0-2014-4ab4-84fb-40074a9449a6
661cfc12-b604-48aa-8152-ea3ae5d8f6d0,81.92,684437e7-c07e-4578-86d6-4d7f65df48ff,b5061c08-8ba4-43ed-9a34-e3cea8058ba8
2bc388eb-b587-46ab-a869-5370aefe6f89,89.32,df2f0e95-1443-48b9-b448-05e125f7f45d,b5061c08-8ba4-43ed-9a34-e3cea8058ba8
77a76dc1-02bf-4e78-b0b8-d2fcda1996c4,65.46,df2f0e95-1443-48b9-b448-05e125f7f45d,5d01092c-6bb8-473e-804d-f8ce2f0deab0
c2a5ec4a-ce19-4104-a520-0f31fccfa21e,219.95,17f59e3a-3319-4442-b702-31ac924fa435,c793c046-8184-418a-964c-36134b18cfda
6fa32159-e06b-438e-a645-a5d19b27598c,189.58,6d8a5b83-de08-464e-a4f3-4c380829a5af,c93aa134-3aa7-4e24-98d9-751daf658422
b5e02b63-826b-47ff-8582-6b9aa4b50e25,161.01,dad2e234-47e3-4da5-9391-30c4deffd3ff,e9f3cb6d-0dd1-4ab6-8e28-08a2365d41ff
c01fc5e0-7b07-46ff-9cc9-6f20d9d10260,168.19,dad2e234-47e3-4da5-9391-30c4deffd3ff,2eef0bbb-0f92-4f9f-b3fb-7b92caa89d06
4741bfd3-49ac-4c94-bc55-206bee9c9751,225.38,aa7536a5-2db2-4223-ab7e-3805edbad663,e9f3cb6d-0dd1-4ab6-8e28-08a2365d41ff
9469b799-adf3-4b26-9933-fe6aa67e5bba,101.78,ea5f07f5-5a05-45ac-a1b3-7e877d51d678,171a518e-666e-45b3-a231-9976eaaf3958
20668a17-adba-441f-8cf8-c9bcf1ddea60,87.2,ea5f07f5-5a05-45ac-a1b3-7e877d51d678,ba2c3fa2-396d-4fbf-9f8f-c007ab638abc
12acfe0d-ba89-4329-9337-54fdf006d31f,107.61,ea5f07f5-5a05-45ac-a1b3-7e877d51d678,e26dd048-4a78-4da6-a16b-b30b8fe2c745
71026555-9057-4db2-9319-bae2dfd6b188,113.75,062a8cf5-b2eb-4e7a-9629-e03d90dbc044,171a518e-666e-45b3-a231-9976eaaf3958
250b22b1-3cfb-4f1f-8283-d43266ca5996,101.86,062a8cf5-b2eb-4e7a-9629-e03d90dbc044,e26dd048-4a78-4da6-a16b-b30b8fe2c745
c752be15-ffac-4a3d-a898-bf9b99bfefe1,85.75,062a8cf5-b2eb-4e7a-9629-e03d90dbc044,ba2c3fa2-396d-4fbf-9f8f-c007ab638abc
33790ab2-65a8-4d22-8528-30a9e439290d,109.98,9248d895-f70f-4370-8344-70fd44bfa76b,a0dcda57-6cd6-41bf-8e1b-ed16f6111528
2d9f48b2-d5d9-4665-b0d0-95fd17a42df1,91.56,668d7f42-16f2-4d3e-915e-c1de24764f20,a0dcda57-6cd6-41bf-8e1b-ed16f6111528
4d7ca5cd-2438-4a8d-9eca-b37d653eac1b,217.22,ab69ea2d-d6b7-40f4-b782-61c98ed7db42,8c22c722-eb93-4ec2-b0ae-902d71bd8594
dbf1b4c0-ea8e-47bc-b938-1cda4b91ea53,173.24,abec827a-84fd-49e8-9a2f-7fd74171b945,e0ca71a0-77b5-4ea5-beb7-3d9425c8edbb
19e3a683-0b51-4774-88c6-5888e90db395,213.61,abec827a-84fd-49e8-9a2f-7fd74171b945,8c22c722-eb93-4ec2-b0ae-902d71bd8594
4c711caa-7dd5-4852-9c6f-9dd05dbb3971,81.91,47892ff5-1584-4ff2-877d-caa47638a29e,8b5e93f1-7e3b-426c-add9-00ab92e8f139
a4f4df7c-0821-46ef-a62c-300958ed8714,61.56,47892ff5-1584-4ff2-877d-caa47638a29e,4cb4c909-e0ef-4cd0-964f-c3b5a224e944
ebb33f2b-73f2-4b7e-9193-0d602d0df488,77.69,02cbcf69-f1db-4967-b7c0-803f94367228,8b5e93f1-7e3b-426c-add9-00ab92e8f139
69c7fb3f-a423-452b-a691-de79b6183a92,124.89,b2b0ff09-44b1-464c-a49a-56eea911f96b,3f9c92f1-efc2-4f59-aa4c-f8b5198558cc
de2ea447-8a54-4afd-99af-fd9f479c010a,244.7,b2b0ff09-44b1-464c-a49a-56eea911f96b,76fae1cf-6719-422c-9b94-1e37dc728824
917b5707-71e0-4928-a326-e0b808e37a4a,186.35,b2b0ff09-44b1-464c-a49a-56eea911f96b,fbf93c33-d5ae-4f70-a3a4-a77cf9b5b99b
843cfd6c-0b0e-4219-a376-75701fea6628,235.34,7f16f7c6-e7f9-4f43-b904-40d1aa0ece6d,76fae1cf-6719-422c-9b94-1e37dc728824
3daec8f6-ede0-421e-ba94-d7b9436655e5,190.55,7f16f7c6-e7f9-4f43-b904-40d1aa0ece6d,fbf93c33-d5ae-4f70-a3a4-a77cf9b5b99b
72a2bd1f-07c2-4b25-b070-a67a004188c3,106.88,7f16f7c6-e7f9-4f43-b904-40d1aa0ece6d,3f9c92f1-efc2-4f59-aa4c-f8b5198558cc
a5072f12-3338-4510-aff9-046db33bcdca,282.46,2829f5c3-7ab9-450e-aa54-dd8ab704630c,9782d65e-aa85-464a-bce8-55bc5b3257fe
67e56c10-1205-4a6b-9185-b91f62c31fc9,122.09,2829f5c3-7ab9-450e-aa54-dd8ab704630c,3a308af0-bff8-4275-ae22-1ecf3f0b28ba
b090e5cc-c6b6-43d5-b9f9-049fb6c1fe63,271.05,6351d118-eabe-4b69-a6da-c2869f8b65e8,9782d65e-aa85-464a-bce8-55bc5b3257fe
ee3b6ef2-1662-46c5-801e-3787e66f4027,158.38,b535f40a-0f33-4cbd-a4a9-5e8dd94bf94e,ff117b0e-1d50-4c9a-8139-d6c1035900d5
591d065f-23db-474e-b290-119780487091,80.4,187cc302-f27e-481d-8464-b570df456ecf,8355a2d2-7a1b-45e5-b27a-19cd8352742e
eb6e3d56-537c-4d23-ad2b-d53012d6ecd6,158.38,187cc302-f27e-481d-8464-b570df456ecf,ff117b0e-1d50-4c9a-8139-d6c1035900d5
aaacc83c-0b1d-44c2-bc42-f2d824194c2d,185.63,952f35c4-4da7-496c-86f8-4f13094b09c0,6a2c15ba-5074-4641-9d8e-d7b7ccb1cdd6
6b6325ed-153a-46c8-95e5-f9752fd4511f,243.2,fb87083f-2cc0-4286-ace2-7db3b8ff0822,6a2c15ba-5074-4641-9d8e-d7b7ccb1cdd6
408ff1b4-989f-47af-864b-61a516c7a9df,105.27,fb87083f-2cc0-4286-ace2-7db3b8ff0822,e07e0b52-791c-4d60-adf7-eacdf6444888
23433a20-1a78-4e68-ad6c-0372b47891a9,191.69,fb87083f-2cc0-4286-ace2-7db3b8ff0822,3ca4a525-14cf-4889-9ff9-17ca229419b7
b196f8c8-ac7d-4910-8887-d6e856905278,78.93,9cc84f72-3911-4fdd-bce9-b8aab13ff45e,79f66efc-d9ef-4acb-a6fa-abe4d7104b55
f2affb94-9231-4ddf-a48e-8deeca0315d1,61.18,08316cfe-0fd8-427a-ad55-627d8462fe4b,79f66efc-d9ef-4acb-a6fa-abe4d7104b55
bfe5fe45-ecf5-4230-9886-29f5f071250c,98.72,08316cfe-0fd8-427a-ad55-627d8462fe4b,4a11e95b-47ed-4fa7-aa3d-028acb8a45bd
d92a8edc-838c-4d87-b2f1-da41c4f9fd73,182.36,88fd64b8-aa3f-436e-9782-ae130bb40e98,83ff306c-67ec-45ef-a563-edb896f6b305
2d17320f-49b2-4df0-b8ff-5854c15c27de,120.77,88fd64b8-aa3f-436e-9782-ae130bb40e98,6961fd53-7359-4253-a76d-ef5ef066d1ea
eb44e0f5-0245-4d96-b47b-f392ae5395e8,142.82,95ce6d9c-bd81-4e53-9e07-a3e542a19189,83ff306c-67ec-45ef-a563-edb896f6b305
fc9688c1-b439-431e-8342-083e3e5f17f6,244.76,25b126b5-d2cd-4ee2-8499-96cf51181a1f,cd95f2fd-2e85-4ce7-a4aa-db5941445ddc
25600fce-cb6a-473b-925c-9bdfacf776c9,73.23,d2ae20af-fb14-43c6-9797-5040af387e3f,f0a2ee96-1f4c-48d5-9847-f179c430d8d6
